User,Krzysztof Kubicz,,Metabolic Load (ML),129.0
Date,2026-16-01,,Biomechanics Load (BL),0.0
Start Time,06:36:19,,ML/Duration,1.36
Duration,00:01:42:49,,BL/Duration],0.0
Activity Type,Normal Activity,,ML/BL,
Sport,Bike,,Avg BR,34.0
,,,Avg VT,252.8
Total Distance [km],57.2,,Avg VE,82.5
Elevation [m],,,Avg HR,136.0
Climb [m],,,Avg Power,
Descent [m],,,Avg Bike Power,298.0

Time,BR,VT,VE,HR,Power,Bike Power,Speed,Elevation,Cumulative Distance,External Heart Rate,External Bike Power,External Cadence,External Speed,Protocol Grade,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,Equivalent 0% Grade Speed,Ground Contact Time,Air Time,VE 15 sec sum,,Breath by breath time,BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed
417.0,22.54,289.7,67.87,118.0,,262.0,21.16,,3735.0,,,,,,,,,,,,,,,1002.1139999999999,27.3,28.9,455.0,331.7,124.0,91.3,,
418.0,22.38,292.1,67.98,118.0,,262.0,21.16,,3744.0,,,,,,,,,,,,,,,1004.364,28.8,29.6,455.0,332.1,131.0,91.7,,
419.0,22.31,291.1,67.13,118.0,,264.0,21.16,,3754.0,,,,,,,,,,,,,,,1006.674,27.3,27.8,396.0,333.0,108.0,91.9,,
420.0,22.26,289.1,66.03,117.0,,265.0,21.16,,3763.0,,,,,,,,,,,,,,,1009.4939999999999,22.1,27.1,429.0,333.5,95.0,92.0,,
421.0,22.31,287.2,65.9,118.0,,262.0,21.16,,3773.0,,,,,,,,,,,,,,,1011.7139999999999,24.6,26.4,263.0,333.3,65.0,91.9,,
422.0,22.36,285.3,65.76,118.0,,261.0,21.16,,3782.0,,,,,,,,,,,,,,,1013.9340000000001,27.3,26.4,290.0,332.5,79.0,91.8,,
423.0,22.4,283.4,65.63,118.0,,262.0,21.16,,3792.0,,,,,,,,,,,,,,,1015.5539999999999,33.3,26.4,322.0,332.4,107.0,91.9,,
424.0,22.45,283.8,65.85,118.0,,265.0,21.16,,3801.0,,,,,,,,,,,,,,,1017.7139999999999,30.0,27.3,322.0,331.8,97.0,91.9,,
425.0,22.49,286.6,66.38,118.0,,262.0,21.16,,3811.0,,,,,,,,,,,,,,,1019.4839999999999,31.9,29.7,356.0,332.5,114.0,92.2,,
426.0,22.53,289.2,66.91,118.0,,262.0,21.16,,3820.0,,,,,,,,,,,,,,,1022.004,25.9,29.7,387.0,333.8,100.0,92.4,,
427.0,22.56,291.0,67.05,118.0,,262.0,21.16,,3829.0,,,,,,,,,,,,,,,1023.8340000000001,29.4,30.4,249.0,333.2,73.0,92.3,,
428.0,22.58,292.8,67.19,118.0,,262.0,21.16,,3839.0,,,,,,,,,,,,,,,1025.634,33.3,30.4,363.0,333.2,121.0,92.5,,
429.0,22.61,293.8,66.92,118.0,,263.0,21.16,,3848.0,,,,,,,,,,,,,,,1028.154,26.3,29.2,363.0,332.6,96.0,92.5,,
430.0,22.63,294.8,66.62,118.0,,265.0,21.16,,3858.0,,,,,,,,,,,,,,,1030.944,30.0,28.6,363.0,333.2,109.0,92.8,,
431.0,22.65,295.7,66.33,117.0,,268.0,21.16,,3867.0,,,,,,,,,,,,,,,1033.344,18.1,28.6,274.0,333.0,50.0,92.3,,
432.0,22.63,294.0,66.01,118.0,,264.0,21.16,,3877.0,,,,,,,,,,,,,,,1035.4140000000002,28.8,28.4,294.0,332.7,85.0,92.2,,
433.0,22.6,292.2,65.69,118.0,,263.0,21.16,,3886.0,,,,,,,,,,,,,,,1037.7240000000002,25.9,27.0,339.0,332.0,88.0,92.1,,
434.0,22.58,290.4,65.38,119.0,,265.0,21.16,,3896.0,,,,,,,,,,,,,,,1039.104,38.5,28.2,124.0,330.5,48.0,91.9,,
435.0,22.63,289.3,65.75,120.0,,262.0,21.16,,3905.0,,,,,,,,,,,,,,,1040.304,51.7,31.1,236.0,329.8,122.0,92.0,,
436.0,22.68,288.2,66.15,119.0,,259.0,21.16,,3915.0,,,,,,,,,,,,,,,1042.7340000000002,26.8,31.4,346.0,329.8,93.0,92.0,,
437.0,22.72,287.0,66.29,119.0,,263.0,21.16,,3924.0,,,,,,,,,,,,,,,1044.864,27.8,31.0,346.0,329.9,96.0,92.0,,
438.0,22.76,285.7,66.27,120.0,,262.0,21.16,,3934.0,,,,,,,,,,,,,,,1046.454,34.9,33.7,207.0,328.7,72.0,92.0,,
439.0,22.81,285.0,66.27,120.0,,261.0,21.16,,3943.0,,,,,,,,,,,,,,,1049.1239999999998,23.1,29.8,336.0,329.3,78.0,92.0,,
440.0,22.87,284.7,66.28,120.0,,261.0,21.16,,3952.0,,,,,,,,,,,,,,,1051.464,27.3,27.3,336.0,329.5,92.0,92.2,,
441.0,22.93,284.3,66.3,120.0,,263.0,21.16,,3962.0,,,,,,,,,,,,,,,1052.9940000000001,34.1,29.7,212.0,327.9,72.0,92.1,,
442.0,23.02,284.8,66.36,120.0,,261.0,21.16,,3971.0,,,,,,,,,,,,,,,1054.524,38.5,32.1,309.0,327.8,119.0,92.2,,
443.0,23.13,285.9,66.45,120.0,,263.0,21.16,,3981.0,,,,,,,,,,,,,,,1056.324,34.9,32.1,293.0,328.2,102.0,92.5,,
444.0,23.25,287.1,66.55,119.0,,264.0,21.16,,3990.0,,,,,,,,,,,,,,,1058.694,27.8,32.3,325.0,328.7,90.0,92.5,,
445.0,23.35,287.8,66.67,119.0,,265.0,21.16,,4000.0,,,,,,,,,,,,,,,1060.704,27.8,32.3,241.0,328.4,67.0,92.4,,
446.0,23.43,288.1,66.83,119.0,,263.0,21.16,,4009.0,,,,,,,,,,,,,,,1063.644,21.7,30.1,241.0,327.8,52.0,92.2,,
447.0,23.51,288.3,66.99,118.0,,261.0,21.16,,4019.0,,,,,,,,,,,,,,,1066.5240000000001,19.5,25.8,241.0,327.2,47.0,91.9,,
448.0,23.59,288.6,67.15,118.0,,262.0,21.16,,4028.0,,,,,,,,,,,,,,,1068.0539999999999,36.6,25.8,127.0,325.2,47.0,91.7,,
449.0,23.62,288.5,67.18,117.0,,264.0,21.16,,4038.0,,,,,,,,,,,,,,,1069.404,42.9,28.7,337.0,325.3,144.0,92.1,,
450.0,23.61,288.1,67.14,117.0,,265.0,21.16,,4047.0,,,,,,,,,,,,,,,1072.164,26.3,28.2,360.0,325.5,95.0,92.4,,
451.0,23.61,288.8,67.18,117.0,,263.0,21.16,,4057.0,,,,,,,,,,,,,,,1073.904,29.4,30.8,238.0,324.9,70.0,92.2,,
452.0,23.61,289.8,67.24,118.0,,264.0,21.16,,4066.0,,,,,,,,,,,,,,,1076.064,28.3,31.4,238.0,323.7,67.0,92.0,,
453.0,23.68,292.1,67.53,118.0,,265.0,21.16,,4075.0,,,,,,,,,,,,,,,1079.154,22.1,28.0,385.0,324.8,85.0,92.2,,
454.0,23.8,295.3,68.0,118.0,,264.0,21.16,,4085.0,,,,,,,,,,,,,,,1080.684,28.8,27.8,242.0,324.0,70.0,91.8,,
455.0,23.84,295.2,68.06,119.0,,263.0,21.16,,4094.0,,,,,,,,,,,,,,,1082.844,30.0,28.9,250.0,323.4,75.0,91.6,,
456.0,23.87,294.9,68.09,119.0,,261.0,21.16,,4104.0,,,,,,,,,,,,,,,1086.0240000000001,23.8,27.0,366.0,323.6,87.0,91.7,,
457.0,23.9,294.5,68.11,120.0,,260.0,21.16,,4113.0,,,,,,,,,,,,,,,1088.184,20.8,24.9,230.0,323.3,48.0,91.3,,
458.0,23.92,294.2,68.09,120.0,,262.0,21.16,,4123.0,,,,,,,,,,,,,,,1090.344,29.4,27.4,233.0,322.8,69.0,91.1,,
459.0,23.9,294.1,67.91,119.0,,263.0,21.16,,4132.0,,,,,,,,,,,,,,,1092.024,35.7,27.7,233.0,321.2,83.0,91.0,,
460.0,23.89,294.0,67.72,119.0,,262.0,21.16,,4142.0,,,,,,,,,,,,,,,1093.104,45.5,29.6,168.0,320.1,76.0,90.9,,
461.0,23.94,291.8,67.54,118.0,,264.0,21.16,,4151.0,,,,,,,,,,,,,,,1094.214,50.0,36.9,189.0,319.1,94.0,90.9,,
462.0,23.99,289.8,67.46,118.0,,265.0,21.16,,4161.0,,,,,,,,,,,,,,,1095.474,48.4,43.2,209.0,318.3,101.0,91.0,,
463.0,24.05,289.4,67.75,118.0,,264.0,21.16,,4170.0,,,,,,,,,,,,,,,1096.9740000000002,42.9,45.6,242.0,317.5,104.0,91.0,,
464.0,24.1,289.0,68.04,119.0,,260.0,21.16,,4180.0,,,,,,,,,,,,,,,1098.7140000000002,36.6,45.6,251.0,317.2,92.0,91.1,,
465.0,24.18,289.0,68.28,119.0,,264.0,21.16,,4189.0,,,,,,,,,,,,,,,1100.4540000000002,33.3,42.6,221.0,316.8,74.0,91.1,,
466.0,24.3,289.9,68.42,118.0,,263.0,21.16,,4198.0,,,,,,,,,,,,,,,1102.164,35.7,38.4,176.0,315.8,63.0,90.9,,
467.0,24.42,290.8,68.57,118.0,,265.0,21.16,,4208.0,,,,,,,,,,,,,,,1103.454,42.9,38.4,152.0,314.2,65.0,90.7,,
468.0,24.43,290.1,68.5,118.0,,264.0,21.16,,4217.0,,,,,,,,,,,,,,,1104.624,48.4,38.4,278.0,313.9,135.0,91.0,,
469.0,24.43,289.4,68.44,119.0,,260.0,21.16,,4227.0,,,,,,,,,,,,,,,1106.5439999999999,35.7,38.1,222.0,313.3,79.0,91.0,,
470.0,24.44,288.7,68.37,119.0,,262.0,21.16,,4236.0,,,,,,,,,,,,,,,1109.544,20.8,38.1,355.0,313.8,74.0,91.0,,
471.0,24.44,287.9,68.46,118.0,,262.0,21.16,,4246.0,,,,,,,,,,,,,,,1110.894,36.6,38.4,179.0,312.9,65.0,90.8,,
472.0,24.43,287.1,68.57,118.0,,264.0,21.16,,4255.0,,,,,,,,,,,,,,,1112.154,46.9,39.7,240.0,312.4,113.0,90.9,,
473.0,24.31,287.2,68.85,118.0,,263.0,21.16,,4265.0,,,,,,,,,,,,,,,1113.864,38.5,36.9,258.0,311.4,99.0,91.1,,
474.0,24.14,287.7,69.19,118.0,,261.0,21.16,,4274.0,,,,,,,,,,,,,,,1115.694,33.3,36.1,326.0,311.7,109.0,91.3,,
475.0,24.1,289.2,69.42,118.0,,261.0,21.16,,4284.0,,,,,,,,,,,,,,,1117.944,27.3,36.1,364.0,312.2,99.0,91.4,,
476.0,24.08,290.8,69.63,118.0,,263.0,21.16,,4293.0,,,,,,,,,,,,,,,1119.354,37.5,36.4,227.0,311.6,85.0,91.4,,
477.0,24.06,292.3,69.84,117.0,,265.0,21.16,,4303.0,,,,,,,,,,,,,,,1120.914,40.5,36.4,307.0,310.8,124.0,91.6,,
478.0,23.97,293.5,70.4,117.0,,262.0,21.16,,4312.0,,,,,,,,,,,,,,,1122.864,31.9,34.2,275.0,311.3,88.0,91.8,,
479.0,23.87,294.7,71.02,117.0,,262.0,21.16,,4321.0,,,,,,,,,,,,,,,1124.634,33.3,34.2,357.0,311.7,119.0,91.9,,
480.0,23.79,293.6,71.03,117.0,,265.0,21.16,,4331.0,,,,,,,,,,,,,,,1127.154,27.3,34.2,357.0,312.2,97.0,92.0,,
481.0,23.72,291.7,70.85,118.0,,264.0,21.16,,4340.0,,,,,,,,,,,,,,,1129.944,21.1,30.8,357.0,313.3,75.0,92.1,,
482.0,23.65,289.8,70.67,118.0,,264.0,21.16,,4350.0,,,,,,,,,,,,,,,1132.374,23.4,27.5,357.0,313.9,84.0,92.1,,
483.0,23.61,287.6,70.56,117.0,,263.0,21.16,,4359.0,,,,,,,,,,,,,,,1134.654,26.3,25.7,270.0,313.3,71.0,91.8,,
484.0,23.66,284.1,70.69,117.0,,262.0,21.16,,4369.0,,,,,,,,,,,,,,,1136.8139999999999,26.8,25.5,318.0,312.7,85.0,91.6,,
485.0,23.72,284.6,71.04,117.0,,261.0,21.16,,4378.0,,,,,,,,,,,,,,,1138.824,30.0,25.5,322.0,313.0,97.0,91.9,,
486.0,23.79,287.2,71.52,117.0,,265.0,21.16,,4388.0,,,,,,,,,,,,,,,1141.074,27.8,27.0,322.0,312.7,90.0,91.5,,
487.0,23.87,289.8,71.99,117.0,,265.0,21.16,,4397.0,,,,,,,,,,,,,,,1143.684,24.2,27.0,427.0,313.2,103.0,91.4,,
488.0,23.94,292.5,72.41,118.0,,261.0,21.16,,4407.0,,,,,,,,,,,,,,,1145.844,25.4,26.7,282.0,312.7,72.0,91.3,,
489.0,24.0,295.6,72.61,118.0,,262.0,21.16,,4416.0,,,,,,,,,,,,,,,1147.944,28.8,27.3,274.0,312.5,79.0,91.2,,
490.0,24.07,298.8,72.81,118.0,,262.0,21.16,,4426.0,,,,,,,,,,,,,,,1149.984,29.4,27.3,366.0,313.1,108.0,91.4,,
491.0,24.12,301.1,72.9,118.0,,262.0,21.16,,4435.0,,,,,,,,,,,,,,,1152.354,27.3,27.2,366.0,313.8,100.0,91.6,,
492.0,24.15,302.1,72.82,119.0,,264.0,21.16,,4444.0,,,,,,,,,,,,,,,1154.544,25.9,27.3,366.0,315.2,95.0,91.8,,
493.0,24.19,303.2,72.74,118.0,,264.0,21.16,,4454.0,,,,,,,,,,,,,,,1156.674,26.8,27.6,413.0,315.6,111.0,91.8,,
494.0,24.22,304.2,72.67,118.0,,266.0,21.16,,4463.0,,,,,,,,,,,,,,,1160.154,18.3,26.6,354.0,315.1,65.0,91.5,,
495.0,24.32,303.8,73.54,118.0,,265.0,21.16,,4473.0,,,,,,,,,,,,,,,1162.104,28.3,26.6,339.0,315.4,96.0,91.7,,
496.0,24.4,303.4,74.17,118.0,,260.0,21.16,,4482.0,,,,,,,,,,,,,,,1163.664,36.6,27.0,358.0,315.7,131.0,92.0,,
497.0,24.44,303.0,74.28,119.0,,262.0,21.16,,4492.0,,,,,,,,,,,,,,,1166.094,30.6,28.6,358.0,316.2,110.0,92.2,,
498.0,24.48,302.5,74.4,119.0,,264.0,21.16,,4501.0,,,,,,,,,,,,,,,1167.354,34.9,31.3,441.0,317.1,154.0,92.6,,
499.0,24.54,304.5,74.36,119.0,,264.0,21.16,,4511.0,,,,,,,,,,,,,,,1169.754,26.8,31.3,464.0,318.4,124.0,92.9,,
500.0,24.61,306.4,74.32,119.0,,264.0,21.16,,4520.0,,,,,,,,,,,,,,,1172.4240000000002,22.4,30.8,321.0,319.0,72.0,93.0,,
501.0,24.72,308.1,74.68,119.0,,263.0,21.16,,4530.0,,,,,,,,,,,,,,,1175.0639999999999,23.8,27.1,367.0,318.9,87.0,93.0,,
502.0,24.84,309.2,75.25,120.0,,261.0,21.16,,4539.0,,,,,,,,,,,,,,,1177.314,25.4,25.3,309.0,318.0,79.0,92.9,,
503.0,24.9,308.3,75.39,120.0,,263.0,21.16,,4549.0,,,,,,,,,,,,,,,1179.9240000000002,26.8,25.3,317.0,318.5,85.0,93.0,,
504.0,24.95,307.3,75.54,120.0,,265.0,21.16,,4558.0,,,,,,,,,,,,,,,1181.184,30.0,25.3,317.0,318.5,95.0,93.0,,
505.0,25.03,306.1,75.71,120.0,,262.0,21.16,,4567.0,,,,,,,,,,,,,,,1184.004,24.2,25.5,363.0,318.3,88.0,93.0,,
506.0,25.15,304.2,75.95,120.0,,263.0,21.16,,4577.0,,,,,,,,,,,,,,,1186.494,24.6,25.6,270.0,318.6,66.0,93.0,,
507.0,25.28,303.1,76.29,120.0,,264.0,21.16,,4586.0,,,,,,,,,,,,,,,1188.594,27.8,26.4,234.0,318.0,65.0,92.8,,
508.0,25.38,304.7,77.0,121.0,,261.0,21.16,,4596.0,,,,,,,,,,,,,,,1191.684,22.1,25.5,332.0,318.1,73.0,93.2,,
509.0,25.48,306.4,77.71,121.0,,264.0,21.16,,4605.0,,,,,,,,,,,,,,,1194.384,19.7,23.6,293.0,317.6,58.0,92.7,,
510.0,25.6,309.2,78.16,122.0,,265.0,21.16,,4615.0,,,,,,,,,,,,,,,1196.694,26.8,24.5,273.0,316.8,73.0,92.4,,
511.0,25.71,312.3,78.53,123.0,,262.0,21.16,,4624.0,,,,,,,,,,,,,,,1199.5140000000001,22.1,23.6,288.0,316.5,64.0,92.3,,
512.0,25.75,311.5,78.36,122.0,,262.0,21.16,,4634.0,,,,,,,,,,,,,,,1203.534,23.8,22.6,283.0,316.2,67.0,92.0,,
513.0,25.75,309.2,77.98,123.0,,267.0,21.16,,4643.0,,,,,,,,,,,,,,,1206.444,13.5,21.9,521.0,317.4,70.0,92.0,,
514.0,25.75,307.1,77.7,124.0,,262.0,21.16,,4653.0,,,,,,,,,,,,,,,1209.834,24.6,23.5,298.0,317.2,73.0,92.0,,
515.0,25.78,306.5,77.89,124.0,,261.0,21.16,,4662.0,,,,,,,,,,,,,,,1212.2939999999999,17.0,21.0,286.0,316.8,49.0,91.7,,
516.0,25.81,305.8,78.08,124.0,,261.0,21.16,,4672.0,,,,,,,,,,,,,,,1214.9640000000002,23.8,21.6,375.0,318.9,89.0,92.0,,
517.0,25.81,304.0,78.35,124.0,,263.0,21.16,,4681.0,,,,,,,,,,,,,,,1216.854,28.8,21.8,149.0,318.6,43.0,91.9,,
518.0,25.77,301.2,78.7,124.0,,264.0,21.16,,4690.0,,,,,,,,,,,,,,,1219.2540000000001,24.6,24.3,267.0,317.6,66.0,91.6,,
519.0,25.72,300.3,78.96,124.0,,262.0,21.16,,4700.0,,,,,,,,,,,,,,,1221.924,24.2,24.2,335.0,318.0,81.0,91.6,,
520.0,25.66,300.3,79.17,123.0,,267.0,21.16,,4709.0,,,,,,,,,,,,,,,1224.114,25.4,24.7,256.0,317.6,65.0,91.4,,
521.0,25.67,299.9,79.27,123.0,,261.0,21.16,,4719.0,,,,,,,,,,,,,,,1226.694,24.6,24.9,313.0,317.7,77.0,91.3,,
522.0,25.71,299.4,79.32,122.0,,263.0,21.16,,4728.0,,,,,,,,,,,,,,,1229.844,27.3,24.9,313.0,318.2,85.0,91.3,,
523.0,25.74,299.0,79.36,123.0,,263.0,21.16,,4738.0,,,,,,,,,,,,,,,1232.694,16.0,24.7,340.0,316.9,54.0,90.5,,
524.0,25.8,298.4,79.4,123.0,,261.0,21.16,,4747.0,,,,,,,,,,,,,,,1236.144,18.5,22.8,380.0,316.5,70.0,90.2,,
525.0,25.91,297.4,79.4,122.0,,266.0,21.16,,4757.0,,,,,,,,,,,,,,,1238.934,25.4,22.8,179.0,315.6,45.0,89.5,,
526.0,26.01,296.4,79.4,121.0,,265.0,21.16,,4766.0,,,,,,,,,,,,,,,1241.5140000000001,17.9,20.6,243.0,314.6,43.0,89.0,,
527.0,26.12,295.4,79.4,121.0,,262.0,21.16,,4776.0,,,,,,,,,,,,,,,1244.274,22.7,19.7,338.0,314.1,77.0,88.7,,
528.0,26.26,293.2,79.56,121.0,,263.0,21.16,,4785.0,,,,,,,,,,,,,,,1246.494,25.4,22.2,209.0,313.3,53.0,88.4,,
529.0,26.4,291.1,79.72,121.0,,261.0,21.16,,4795.0,,,,,,,,,,,,,,,1249.3439999999998,22.7,23.6,211.0,312.2,48.0,88.1,,
530.0,26.55,289.3,79.89,121.0,,262.0,21.16,,4804.0,,,,,,,,,,,,,,,1251.774,23.1,22.8,245.0,311.6,56.0,87.8,,
531.0,26.79,293.7,80.33,121.0,,266.0,21.16,,4813.0,,,,,,,,,,,,,,,1254.174,25.4,23.7,245.0,310.9,62.0,87.6,,
532.0,27.03,296.3,80.51,121.0,,262.0,21.16,,4823.0,,,,,,,,,,,,,,,1256.5439999999999,25.4,24.6,207.0,309.8,53.0,87.3,,
533.0,27.27,297.3,80.47,121.0,,,21.16,,4832.0,,,,,,,,,,,,,,,1259.424,21.4,23.7,353.0,309.7,76.0,87.1,,
534.0,27.49,298.0,80.47,122.0,,,21.16,,4842.0,,,,,,,,,,,,,,,1261.9740000000002,22.7,23.7,259.0,308.2,59.0,86.6,,
535.0,27.64,298.1,80.6,121.0,,,21.16,,4851.0,,,,,,,,,,,,,,,1264.644,23.1,23.7,281.0,307.7,65.0,86.4,,
536.0,27.8,298.1,80.74,120.0,,263.0,21.16,,4861.0,,,,,,,,,,,,,,,1266.414,27.8,23.7,183.0,306.8,51.0,86.2,,
537.0,27.98,298.2,80.8,120.0,,263.0,21.16,,4870.0,,,,,,,,,,,,,,,1268.964,26.8,24.2,183.0,304.8,49.0,85.7,,
538.0,28.2,298.1,80.69,120.0,,261.0,21.16,,4880.0,,,,,,,,,,,,,,,1271.8439999999998,22.1,24.2,360.0,304.5,79.0,85.5,,
539.0,28.46,298.0,80.68,120.0,,262.0,21.16,,4889.0,,,,,,,,,,,,,,,1273.2839999999999,32.6,25.9,326.0,304.7,106.0,85.6,,
540.0,28.94,297.8,81.34,120.0,,264.0,21.16,,4899.0,,,,,,,,,,,,,,,1275.534,26.8,27.1,318.0,304.3,85.0,85.4,,
541.0,29.31,297.3,81.37,120.0,,263.0,21.16,,4908.0,,,,,,,,,,,,,,,1277.904,29.4,27.7,318.0,303.4,93.0,85.1,,
542.0,29.68,297.9,81.52,120.0,,261.0,21.16,,4918.0,,,,,,,,,,,,,,,1280.544,22.1,26.1,471.0,303.4,104.0,84.9,,
543.0,30.04,300.5,81.84,120.0,,261.0,21.16,,4927.0,,,,,,,,,,,,,,,1282.404,30.0,28.7,195.0,302.2,59.0,84.8,,
544.0,30.36,301.8,82.03,120.0,,264.0,21.16,,4936.0,,,,,,,,,,,,,,,1284.684,28.8,28.3,194.0,301.0,56.0,84.3,,
545.0,30.63,301.4,82.03,120.0,,265.0,21.16,,4946.0,,,,,,,,,,,,,,,1286.6640000000002,28.3,28.9,229.0,300.3,65.0,84.0,,
546.0,30.9,300.9,82.03,119.0,,262.0,21.16,,4955.0,,,,,,,,,,,,,,,1289.004,26.3,27.8,252.0,299.2,66.0,83.6,,
547.0,31.18,299.2,81.87,119.0,,262.0,21.16,,4965.0,,,,,,,,,,,,,,,1291.164,27.3,28.1,193.0,297.6,53.0,83.1,,
548.0,31.49,295.9,81.51,119.0,,261.0,21.16,,4974.0,,,,,,,,,,,,,,,1294.704,17.6,27.3,326.0,297.4,57.0,83.0,,
549.0,31.59,295.3,80.64,120.0,,264.0,21.16,,4984.0,,,,,,,,,,,,,,,1297.164,24.2,25.9,299.0,297.1,72.0,82.6,,
550.0,31.71,296.0,80.21,120.0,,263.0,21.16,,4993.0,,,,,,,,,,,,,,,1299.894,22.1,24.2,347.0,297.3,76.0,82.4,,
551.0,31.9,297.7,80.47,120.0,,262.0,21.16,,5003.0,,,,,,,,,,,,,,,1302.2939999999999,25.0,23.8,217.0,295.4,54.0,81.9,,
552.0,31.98,299.8,80.56,120.0,,262.0,21.16,,5012.0,,,,,,,,,,,,,,,1304.604,24.6,23.6,265.0,294.0,65.0,81.4,,
553.0,32.03,301.3,80.58,120.0,,262.0,21.16,,5022.0,,,,,,,,,,,,,,,1307.094,25.4,24.6,334.0,293.5,85.0,81.2,,
554.0,31.99,299.8,80.27,120.0,,265.0,21.16,,5031.0,,,,,,,,,,,,,,,1308.564,34.9,25.0,266.0,293.3,93.0,81.3,,
555.0,31.95,298.3,79.95,121.0,,264.0,21.16,,5041.0,,,,,,,,,,,,,,,1311.384,23.4,25.0,382.0,293.0,89.0,81.2,,
556.0,31.92,295.3,79.9,121.0,,264.0,21.16,,5050.0,,,,,,,,,,,,,,,1313.454,26.8,25.6,382.0,293.9,102.0,81.5,,
557.0,31.91,290.9,80.08,121.0,,262.0,21.16,,5059.0,,,,,,,,,,,,,,,1316.5439999999999,20.5,25.2,283.0,293.6,58.0,81.2,,
558.0,31.87,288.9,80.12,122.0,,261.0,21.16,,5069.0,,,,,,,,,,,,,,,1318.944,24.2,24.8,283.0,293.3,69.0,81.0,,
559.0,31.83,287.3,80.03,121.0,,261.0,21.16,,5078.0,,,,,,,,,,,,,,,1321.494,23.8,23.8,388.0,293.5,92.0,80.8,,
560.0,31.82,286.0,79.51,122.0,,266.0,21.16,,5088.0,,,,,,,,,,,,,,,1323.594,27.3,24.9,291.0,292.8,79.0,80.6,,
561.0,31.81,284.6,78.99,121.0,,261.0,21.16,,5097.0,,,,,,,,,,,,,,,1325.664,28.3,25.1,302.0,292.7,85.0,80.4,,
562.0,31.8,283.3,78.46,121.0,,263.0,21.16,,5107.0,,,,,,,,,,,,,,,1328.304,24.2,25.2,360.0,292.7,87.0,80.4,,
563.0,31.76,282.4,78.16,121.0,,265.0,21.16,,5116.0,,,,,,,,,,,,,,,1330.914,22.7,25.1,281.0,292.6,64.0,80.2,,
564.0,31.7,281.7,77.95,121.0,,264.0,21.16,,5126.0,,,,,,,,,,,,,,,1332.984,27.3,26.2,359.0,292.6,98.0,80.1,,
565.0,31.64,281.1,77.74,121.0,,263.0,21.16,,5135.0,,,,,,,,,,,,,,,1335.474,26.3,25.9,359.0,293.2,94.0,80.4,,
566.0,31.39,276.5,77.45,120.0,,263.0,21.16,,5145.0,,,,,,,,,,,,,,,1337.0339999999999,31.2,25.9,306.0,293.3,96.0,80.6,,
567.0,31.12,273.3,77.19,121.0,,263.0,21.16,,5154.0,,,,,,,,,,,,,,,1339.434,28.3,27.3,326.0,294.5,92.0,80.8,,
568.0,30.83,272.8,76.98,121.0,,263.0,21.16,,5164.0,,,,,,,,,,,,,,,1341.894,24.2,27.3,322.0,295.1,78.0,80.5,,
569.0,30.52,272.7,76.72,121.0,,261.0,21.16,,5173.0,,,,,,,,,,,,,,,1344.174,25.4,26.7,309.0,294.8,79.0,80.4,,
570.0,30.14,273.3,76.32,121.0,,261.0,21.16,,5182.0,,,,,,,,,,,,,,,1346.334,27.8,27.2,309.0,294.5,86.0,80.3,,
571.0,29.76,273.7,75.98,122.0,,261.0,21.16,,5192.0,,,,,,,,,,,,,,,1348.704,26.3,26.5,269.0,295.0,71.0,80.3,,
572.0,29.37,273.9,75.68,122.0,,264.0,21.16,,5201.0,,,,,,,,,,,,,,,1350.8639999999998,26.8,26.2,329.0,295.0,88.0,80.4,,
573.0,28.99,273.7,75.31,122.0,,263.0,21.16,,5211.0,,,,,,,,,,,,,,,1353.294,25.9,26.3,387.0,296.0,100.0,80.5,,
574.0,28.66,272.8,74.75,123.0,,262.0,21.16,,5220.0,,,,,,,,,,,,,,,1355.4540000000002,25.9,26.3,387.0,296.6,100.0,80.4,,
575.0,28.33,271.8,74.19,123.0,,264.0,21.16,,5230.0,,,,,,,,,,,,,,,1357.614,28.8,26.3,306.0,296.7,88.0,80.3,,
576.0,27.94,270.2,73.51,123.0,,263.0,21.16,,5239.0,,,,,,,,,,,,,,,1359.7740000000001,26.8,26.5,306.0,296.5,82.0,80.2,,
577.0,27.52,268.0,72.75,122.0,,263.0,21.16,,5249.0,,,,,,,,,,,,,,,1362.174,25.9,26.2,318.0,297.1,82.0,80.3,,
578.0,27.33,270.5,73.5,122.0,,264.0,21.16,,5258.0,,,,,,,,,,,,,,,1364.214,28.3,27.0,380.0,298.2,108.0,80.7,,
579.0,27.18,273.5,74.43,122.0,,263.0,21.16,,5268.0,,,,,,,,,,,,,,,1366.944,24.6,27.0,430.0,299.6,106.0,81.2,,
580.0,27.17,275.4,75.1,121.0,,267.0,21.16,,5277.0,,,,,,,,,,,,,,,1370.094,17.2,25.7,269.0,300.4,46.0,80.7,,
581.0,27.21,277.0,75.67,121.0,,266.0,21.16,,5287.0,,,,,,,,,,,,,,,1372.434,28.8,26.3,269.0,299.7,78.0,80.6,,
582.0,27.26,278.5,76.24,121.0,,260.0,21.16,,5296.0,,,,,,,,,,,,,,,1373.514,39.5,27.2,310.0,299.8,122.0,80.9,,
